,product_id,product_name,aisle_id,department_id,organic,aisle,department,organic_produce
38161,26536,with Sweet Cinnamon Bunches Cereal,121,14,0,cereal,breakfast,0
38162,26547,Froot Loops Cereal Single Serve,121,14,0,cereal,breakfast,0
38163,26836,Kelloggs Special K Protein Cinnamon Brown Sugar Crunch,121,14,0,cereal,breakfast,0
38164,26863,Original Frosted Mini Wheats Little Bites,121,14,0,cereal,breakfast,0
38165,26874,All Natural Crunchy O's Cereal,121,14,0,cereal,breakfast,0
38166,27027,Original Spoon Size Shredded Wheat Cereal,121,14,0,cereal,breakfast,0
38167,27048,Radient Raspberry Superfood Cereal,121,14,0,cereal,breakfast,0
38168,27071,Fruity Dyno Bites Cereal,121,14,0,cereal,breakfast,0
38169,27113,Wild Berry Low Fat Clusters & Flakes,121,14,0,cereal,breakfast,0
38170,27273,Mueslix Cereal,121,14,0,cereal,breakfast,0
38171,27440,Honey Smacks Sweetened Puffed Wheat Cereal,121,14,0,cereal,breakfast,0
38172,27609,Natural Sweetened Wheat-Fuls Cereal,121,14,0,cereal,breakfast,0
38173,27663,GOLEAN Crunch! Cereal,121,14,0,cereal,breakfast,0
38174,27720,Krave S'mores Cereal,121,14,0,cereal,breakfast,0
38175,27866,Gluten Free Pumpkin Fig Ancient Grain Granola + Puffs Cereal,121,14,0,cereal,breakfast,0
38176,28110,General Mills Basic 4 Cereal,121,14,0,cereal,breakfast,0
38177,28132,Heart to Heart Organic Oat Flakes & Blueberry Clusters Cereal,121,14,1,cereal,breakfast,0
38178,28217,Crispy Cocoa Rice,121,14,0,cereal,breakfast,0
38179,28454,Sweetened Corn & Oat Cereal,121,14,0,cereal,breakfast,0
38180,28459,Golden Grahams Cereal,121,14,0,cereal,breakfast,0
38181,28627,Veganic Sprouted Red Fife Raisin Bran,121,14,0,cereal,breakfast,0
38182,28931,Honey Bunches of Oats Honey Roasted Cereal,121,14,0,cereal,breakfast,0
38183,28967,Cinnamon PaleoKrunch Granola,121,14,0,cereal,breakfast,0
38184,29015,Honey Bunches of Oats Roasted Oats,121,14,0,cereal,breakfast,0
38185,29092,Organic Hearty Morning Fiber Cereal,121,14,1,cereal,breakfast,0
38186,29322,Berries & Cherries Muesli,121,14,0,cereal,breakfast,0
38187,29363,Cinnamon Cereal,121,14,0,cereal,breakfast,0
38188,29429,Crunch Berries Cereal,121,14,0,cereal,breakfast,0
38189,29687,Cereals Simply Delicious Muesli A Classic Muesli,121,14,0,cereal,breakfast,0
38190,29835,Post Selects Banana Nut Crunch,121,14,0,cereal,breakfast,0
38191,30104,Bumpers Peanut Butter Cereal,121,14,0,cereal,breakfast,0
38192,30183,Quaker Life Cinnamon Cereal,121,14,0,cereal,breakfast,0
38193,30276,Power O's Toasted Cereal Original,121,14,0,cereal,breakfast,0
38194,30301,Coco Roos Cereal,121,14,0,cereal,breakfast,0
38195,30340,Oatmeal Squares Brown Sugar,121,14,0,cereal,breakfast,0
38196,30435,Apple Dapples Cereal,121,14,0,cereal,breakfast,0
38197,30614,Organic Qia Superfood Breakfast Cereal,121,14,1,cereal,breakfast,0
38198,30683,Puffins Peanut Butter & Chocolate Cereal,121,14,0,cereal,breakfast,0
38199,30819,Muesli Cereal,121,14,0,cereal,breakfast,0
38200,30879,Marshmallow Mateys Cereal,121,14,0,cereal,breakfast,0
38201,30884,Island Vanilla Cereal,121,14,0,cereal,breakfast,0
38202,30967,Organic Frosted Flakes Cereal,121,14,1,cereal,breakfast,0
38203,31041,Envirokidz Chocolate Koala Crisp,121,14,0,cereal,breakfast,0
38204,31152,Honey Sunshine Cereal,121,14,0,cereal,breakfast,0
38205,31198,Mixed Berry Almond Gluten Free Chex Granola Mix,121,14,0,cereal,breakfast,0
38206,31277,Rice Puffs Cereal,121,14,0,cereal,breakfast,0
38207,31383,"Cereal, Superfood, Hemp & Greens",121,14,0,cereal,breakfast,0
38208,31403,Raisin Bran with Cranberries Cereal,121,14,0,cereal,breakfast,0
38209,31414,Cinnamon Crunch,121,14,0,cereal,breakfast,0
38210,31433,Organic Cinnamon Crunch Cereal,121,14,1,cereal,breakfast,0
38211,31556,Banana Nut Cereal,121,14,0,cereal,breakfast,0
38212,31640,Original Puffins Cereal,121,14,0,cereal,breakfast,0
38213,31759,Cherrios Honey Nut,121,14,0,cereal,breakfast,0
38214,31760,Crunchy Nut Golden Honey Nut Flakes Cereal,121,14,0,cereal,breakfast,0
38215,32071,Cereal Comet Crispies,121,14,0,cereal,breakfast,0
38216,32326,Variety Pack Cereal,121,14,0,cereal,breakfast,0
38217,32535,Maple Brown Sugar Squarefuls Cereal,121,14,0,cereal,breakfast,0
38218,32544,Corn Chex Gluten Free,121,14,0,cereal,breakfast,0
38219,32579,Organic Promise Autumn Wheat Cereal,121,14,1,cereal,breakfast,0
38220,32627,Cereals Super Cranberry Cherry & Almond Muesli Fruity & Tangy With Almonds,121,14,0,cereal,breakfast,0
38221,32781,Gluten Free Sunrise Crunchy Maple Cereal,121,14,0,cereal,breakfast,0
38222,32892,"Muesli, Ancient Grain, Cranberry Cashew",121,14,0,cereal,breakfast,0
38223,32958,Frosted Flakes Cereal Single Serve,121,14,0,cereal,breakfast,0
38224,33068,Qi'a Chia Cranberry Vanilla Buckwheat And Hemp Cereal,121,14,0,cereal,breakfast,0
38225,33078,Frosted Mini-Wheats Touch of Fruit Raspberry Cereal,121,14,0,cereal,breakfast,0
38226,33331,Cinnamon Toast Crunch Crispy Sweetened Whole Wheat & Rice Cereal,121,14,0,cereal,breakfast,0
38227,33449,Simply Delicious Gluten Free Cereal Cocoa Sensation,121,14,0,cereal,breakfast,0
38228,33590,No Sugar Added Muesli Cereal,121,14,0,cereal,breakfast,0
38229,33645,Tasteeos Cereal,121,14,0,cereal,breakfast,0
38230,34027,Crispix Rice & Corn Cereal,121,14,0,cereal,breakfast,0
38231,34307,Special K Chocolatey Strawberry Cereal,121,14,0,cereal,breakfast,0
38232,34409,Organic Quinoa & Apple Baby Cereal,121,14,1,cereal,breakfast,0
38233,34503,Grape-Nuts Cereal,121,14,0,cereal,breakfast,0
38234,34657,Cinnamon Crunch Snackimals Cereal,121,14,0,cereal,breakfast,0
38235,34755,Maple Pecan,121,14,0,cereal,breakfast,0
38236,34987,Blueberry Granola,121,14,0,cereal,breakfast,0
38237,35008,Disney Frozen Cereal,121,14,0,cereal,breakfast,0
38238,35081,Eco Pac Organic Corn Puffs,121,14,1,cereal,breakfast,0
38239,35193,"Post Selects Great Grains Cereal Raisins, Dates and Pecans",121,14,0,cereal,breakfast,0
38240,35306,Gluten Free Organic Peanut Butter & Chocolate Cereal,121,14,1,cereal,breakfast,0
38241,35566,Stoneground Cinnamon Cluster Cereal Flakes,121,14,0,cereal,breakfast,0
38242,35619,Corn Chex Cereal,121,14,0,cereal,breakfast,0
38243,35688,Cocoa Bunnies Whole Grain Cereal,121,14,0,cereal,breakfast,0
38244,35724,Honey Nut Crunch Cereal,121,14,0,cereal,breakfast,0
38245,35743,Golean Crisp! Cinnamon Crumble Cereal,121,14,0,cereal,breakfast,0
38246,36097,"Cereal, Superfood, Cacao Crunch",121,14,0,cereal,breakfast,0
38247,36148,Organic Oat Bran Flakes,121,14,1,cereal,breakfast,0
38248,36267,Gluten Free Cinnamon Heaven Cereal,121,14,0,cereal,breakfast,0
38249,36288,Low Fat Vanilla Cereal,121,14,0,cereal,breakfast,0
38250,36428,Organic Promise Cranberry Spelt & Flax Granola,121,14,1,cereal,breakfast,0
38251,36481,Organic Gluten Free Maple Buckwheat Flakes,121,14,1,cereal,breakfast,0
38252,36586,Veganic Sprouted Ancient Grain O's,121,14,0,cereal,breakfast,0
38253,36612,Original Wheat Berry Flakes,121,14,0,cereal,breakfast,0
38254,36952,Granola Cereal,121,14,0,cereal,breakfast,0
38255,36994,Organic Graham Crunch Cereal,121,14,1,cereal,breakfast,0
38256,37123,Organic Promise Sprouted Grains Cereal,121,14,1,cereal,breakfast,0
38257,37230,"Cereal, TropicO's",121,14,0,cereal,breakfast,0
38258,37235,Sprout & Shine Cereal,121,14,0,cereal,breakfast,0
38259,37262,Original Bran Cereal,121,14,0,cereal,breakfast,0
38260,37295,Bite Size Frosted Shredded Wheat,121,14,0,cereal,breakfast,0
38261,37405,Frosted Mini-Wheats Little Bites Chocolate Cereal,121,14,0,cereal,breakfast,0
38262,37526,Swiss Muesli Original Recipe All Natural,121,14,0,cereal,breakfast,0
38263,37776,Vanilla All Natural Liquid Coffee Creamer,121,14,0,cereal,breakfast,0
38264,38039,Smart Bran With Psyllium & Oatbran Cereal,121,14,0,cereal,breakfast,0
38265,38063,Cocoa Puffs Cereal,121,14,0,cereal,breakfast,0
38266,38110,Organic Promise Indigo Morning Cereal,121,14,1,cereal,breakfast,0
38267,38217,Snackimals Vanilla Blast Cereal,121,14,0,cereal,breakfast,0
38268,38838,Purely O's Organic Cereal,121,14,1,cereal,breakfast,0
38269,39020,Original Original Honest O's Cereal,121,14,0,cereal,breakfast,0
38270,39089,Natural Puffed Wheat Cereal,121,14,0,cereal,breakfast,0
38271,39166,Organic Puffed Kamut Cereal,121,14,1,cereal,breakfast,0
38272,39174,Honey Nut Cheerios Medley Crunch Cereal,121,14,0,cereal,breakfast,0
38273,39216,Original Multigrain Spoonfuls Cereal,121,14,0,cereal,breakfast,0
38274,39411,Organic Cinnamon Harvest Cereal,121,14,1,cereal,breakfast,0
38275,39488,Enriched Bran Flakes Cereal,121,14,0,cereal,breakfast,0
38276,39550,Berry Vanilla Puffs,121,14,0,cereal,breakfast,0
38277,39560,Go Lean Crunch! Honey Almond Flax Cereal,121,14,0,cereal,breakfast,0
38278,39832,Rise Krisipies Toasted Rice Cereal,121,14,0,cereal,breakfast,0
38279,40021,Kix Crispy Corn Puffs Cereal,121,14,0,cereal,breakfast,0
38280,40062,Original Golden Grahams,121,14,0,cereal,breakfast,0
38281,40148,Organic Ancient Grains Crispbread,121,14,1,cereal,breakfast,0
38282,40212,Honey Oat Clusters,121,14,0,cereal,breakfast,0
38283,40254,Protein Oats & Honey Cheerios,121,14,0,cereal,breakfast,0
38284,40278,Special K Original,121,14,0,cereal,breakfast,0
38285,40289,Organic Flax Plus Multibran Flakes Cereal,121,14,1,cereal,breakfast,0
38286,40344,All-Bran Complete Wheat Flakes Cereal,121,14,0,cereal,breakfast,0
38287,40427,Organic Gluten Free Crispy Brown Rice Cereal,121,14,1,cereal,breakfast,0
38288,40451,Breakfast Pack,121,14,0,cereal,breakfast,0
38289,40495,Honey Nut Tasteeos,121,14,0,cereal,breakfast,0
38290,40574,Rice Cereal,121,14,0,cereal,breakfast,0
38291,40935,Special K Cinnamon Pecan Cereal,121,14,0,cereal,breakfast,0
38292,41012,Pro-Teen Crunch Cereal,121,14,0,cereal,breakfast,0
38293,41226,Shredded Wheat Bite Size Cereal,121,14,0,cereal,breakfast,0
38294,41237,Raspberry Coconut Oatmeal Fruit Squeeze,121,14,0,cereal,breakfast,0
38295,41243,Fruit Juice Sweetened Millet Rice Cereal,121,14,0,cereal,breakfast,0
38296,41351,Family Size Naturally Flavored Whole Grain Oats Cereal,121,14,0,cereal,breakfast,0
38297,41367,Frosted Mini-Wheats Blueberry Cereal,121,14,0,cereal,breakfast,0
38298,41381,Quaker Real Medleys Peach Apple Walnut Multigrain Cereal,121,14,0,cereal,breakfast,0
38299,41476,Gluten Free Honey Nut Granola Mix,121,14,0,cereal,breakfast,0
38300,41548,Mango Peach Passion Cereal,121,14,0,cereal,breakfast,0
38301,41589,Chocolate Oat Clusters,121,14,0,cereal,breakfast,0
38302,41644,Multigrain Oatbran Cereal,121,14,0,cereal,breakfast,0
38303,41687,Honey Puffs Cereal,121,14,0,cereal,breakfast,0
38304,41844,Honey Nut Cheerios,121,14,0,cereal,breakfast,0
38305,41890,Organic Mesa Sunrise Cereal,121,14,1,cereal,breakfast,0
38306,41949,Heritage O's Multigrain Cereal,121,14,0,cereal,breakfast,0
38307,41975,Crunchy Almond Cereal,121,14,0,cereal,breakfast,0
38308,42029,Qi'a Gluten Free Oatmeal Superseeds and Grains packets,121,14,0,cereal,breakfast,0
38309,42126,Cap'n Crunch Crunch Berries Cereal,121,14,0,cereal,breakfast,0
38310,42151,Organic Promise Sweet Potato Sunshine Cereal,121,14,1,cereal,breakfast,0
38311,42162,Organic Dark Chocolate Almond Granola Cereal,121,14,1,cereal,breakfast,0
38312,42281,Heritage Bites Cereal,121,14,0,cereal,breakfast,0
38313,42323,Veganic Sprouted Ancient Maize Flakes,121,14,0,cereal,breakfast,0
38314,42419,Morning Oat Crunch Cinnamon Cereal,121,14,0,cereal,breakfast,0
38315,42446,Shredded Wheat,121,14,0,cereal,breakfast,0
38316,42468,Original Ancient Grain Granola + Puffs Cereal,121,14,0,cereal,breakfast,0
38317,42549,Rice Krispies,121,14,0,cereal,breakfast,0
38318,42903,Gluten Free Puffins Honey Rice Cereal,121,14,0,cereal,breakfast,0
38319,43027,All-Bran Original Cereals,121,14,0,cereal,breakfast,0
38320,43195,Cheerios Family Size Cereal,121,14,0,cereal,breakfast,0
38321,43220,Blueberry Morning Blueberry Cereal,121,14,0,cereal,breakfast,0
38322,43297,Whole Grain Honey Crunch Cereal,121,14,0,cereal,breakfast,0
38323,43409,Frosted Mini-Wheats Original Cereal,121,14,0,cereal,breakfast,0
38324,43529,Chocolate Joy Mighty Flakes,121,14,0,cereal,breakfast,0
38325,43552,The Original,121,14,0,cereal,breakfast,0
38326,44026,Safari Cocoa Crunch Cereal,121,14,0,cereal,breakfast,0
38327,44342,Cinnamon Chex,121,14,0,cereal,breakfast,0
38328,44361,Spoon Size Wheat 'n Bran Shredded Wheat Cereal,121,14,0,cereal,breakfast,0
38329,44385,Cinnamon Toasters Cereal,121,14,0,cereal,breakfast,0
38330,44475,Honey Bunches of Oats Honey Roasted with Almonds Cereal,121,14,0,cereal,breakfast,0
38331,44594,Special K Oats & Honey Cereal,121,14,0,cereal,breakfast,0
38332,44675,Musli No. 1 Natural Body Power,121,14,0,cereal,breakfast,0
38333,44760,Swiss Muesli Original Recipe,121,14,0,cereal,breakfast,0
38334,44825,Brown Rice Crisps,121,14,0,cereal,breakfast,0
38335,44897,Organic Honest O's Honey Nut Cereal,121,14,1,cereal,breakfast,0
38336,44943,Life Cereal,121,14,0,cereal,breakfast,0
38337,45168,"Granola, Organic, Honey Cashew Vanilla",121,14,1,cereal,breakfast,0
38338,45350,Special K Heavenly Caramel Brownies,121,14,0,cereal,breakfast,0
38339,45441,Reese Puffs Peanut Butter Cereal,121,14,0,cereal,breakfast,0
38340,45492,Cereal with Real Strawberries,121,14,0,cereal,breakfast,0
38341,45596,Smart Start Original Antioxidants Cereal,121,14,0,cereal,breakfast,0
38342,45663,Honey Bunches of Oats Cereal With Real Apples & Cinnamon Bunches,121,14,0,cereal,breakfast,0
38343,45705,Original Muesli Toasted Oats,121,14,0,cereal,breakfast,0
38344,46008,Chocolate Toasted Oats,121,14,0,cereal,breakfast,0
38345,46058,Multi Grain Cheerios,121,14,0,cereal,breakfast,0
38346,46278,Berry Sprouted Blend Cereal,121,14,0,cereal,breakfast,0
38347,46390,Special K Touch of Honey Granola,121,14,0,cereal,breakfast,0
38348,46531,Power O's Chocolate cereal,121,14,0,cereal,breakfast,0
38349,46541,Corn Flakes,121,14,0,cereal,breakfast,0
38350,46573,Raisin Granola Cereal,121,14,0,cereal,breakfast,0
38351,46641,Veganic Sprouted Oat O's Cereal,121,14,0,cereal,breakfast,0
38352,46944,Honey'd Corn Flakes,121,14,0,cereal,breakfast,0
38353,47050,Cocoa Krispies Cereal,121,14,0,cereal,breakfast,0
38354,47055,7 Whole Grain Honey Puffs Cereal,121,14,0,cereal,breakfast,0
38355,47236,Protein with Dark Chocolate Granola,121,14,0,cereal,breakfast,0
38356,47366,Raisin Bran Crunch Cereal,121,14,0,cereal,breakfast,0
38357,47516,Special K Fruit & Yogurt Cereal,121,14,0,cereal,breakfast,0
38358,47699,Product 19 Cereal,121,14,0,cereal,breakfast,0
38359,47750,Sweetened Bite Size Shredded Wheat Cereal,121,14,0,cereal,breakfast,0
38360,47838,Oatmeal Blueberry Acai Flax Fruit Squeeze,121,14,0,cereal,breakfast,0
38361,47843,Froot Loops Family Size Cereal,121,14,0,cereal,breakfast,0
38362,47871,Toasted Oats Cereal,121,14,0,cereal,breakfast,0
38363,47941,Special K Red Berries Cereal,121,14,0,cereal,breakfast,0
38364,48007,Flax Plus Raisin Bran Cereal,121,14,0,cereal,breakfast,0
38365,48040,Kix Crispy Corn Puffs,121,14,0,cereal,breakfast,0
38366,48058,Organic Honey'd Corn Flakes Cereal Gluten Free,121,14,1,cereal,breakfast,0
38367,48584,Cocoa Dyno-Bites Cereal,121,14,0,cereal,breakfast,0
38368,48739,Limited Edition Mini Trix Cereal,121,14,0,cereal,breakfast,0
38369,48794,Froot Loops Bloopers Cereal,121,14,0,cereal,breakfast,0
38370,48944,Variety Pack of Gluten Free Instant Oatmeal,121,14,0,cereal,breakfast,0
38371,49079,Special K Vanilla Almond Cereal,121,14,0,cereal,breakfast,0
38372,49135,"Cereal, Superfood, Acai Blueberry",121,14,0,cereal,breakfast,0
38373,49141,Gluten Free Rice Chex,121,14,0,cereal,breakfast,0
38374,49326,Cereal Variety Fun Pack,121,14,0,cereal,breakfast,0
38375,49543,Chocolate Cheerios Cereal,121,14,0,cereal,breakfast,0
38376,68,"Pancake Mix, Buttermilk",130,14,0,hot cereal pancake mixes,breakfast,0
38377,211,Gluten Free Organic Cereal Coconut Maple Vanilla,130,14,1,hot cereal pancake mixes,breakfast,0
38378,216,"Gluten Free Oatmeal, Variety Pack",130,14,0,hot cereal pancake mixes,breakfast,0
38379,288,Original Sprouted Grains Protein & Fiber Hot Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38380,565,Light and Fluffy  Blueberry Pancake Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38381,697,Quick Cooking Steel Cut Oats,130,14,0,hot cereal pancake mixes,breakfast,0
38382,745,Complete Funfetti Buttermilk Pancake & Waffle Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38383,994,Shake n Pour Buttermilk Pancake Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38384,1245,All-Natural Irish Style Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38385,1521,10 Grams Protein Cranberry Almond Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38386,1583,Complete Original Pancake & Waffle Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38387,1633,"Pancake & Waffle Mix, Almond Flour",130,14,0,hot cereal pancake mixes,breakfast,0
38388,1982,Steel Cut Quick Cook Oven Toasted Oats,130,14,0,hot cereal pancake mixes,breakfast,0
38389,2172,Oat Revolution! Thick & Hearty Apples & Cinnamon Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38390,2289,Quick 5-Minute Grits,130,14,0,hot cereal pancake mixes,breakfast,0
38391,2367,Variety Pack Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38392,2562,Quick & Easy Steel Cut Irish Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38393,2779,Oat Revolution! Maple & Brown Sugar Steel Cut Oatmeal Pouches,130,14,0,hot cereal pancake mixes,breakfast,0
38394,2796,American Blend,130,14,0,hot cereal pancake mixes,breakfast,0
38395,3118,Original Instant Grits,130,14,0,hot cereal pancake mixes,breakfast,0
38396,3217,Organic Oven Toasted Oats Old Fashioned,130,14,1,hot cereal pancake mixes,breakfast,0
38397,3510,Swedish Oatmeal Pancakes,130,14,0,hot cereal pancake mixes,breakfast,0
38398,3590,Real Medleys Summer Berry Oatmeal Cup,130,14,0,hot cereal pancake mixes,breakfast,0
38399,4458,Hot & Fit Mayan Blend Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38400,4591,Quick 1 Minute Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38401,4593,Gluten Free Pancake & Waffle Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38402,4634,Oatmeal Variety Pack,130,14,0,hot cereal pancake mixes,breakfast,0
38403,4779,Muesli,130,14,0,hot cereal pancake mixes,breakfast,0
38404,4893,Quick Enriched Hominy Grits,130,14,0,hot cereal pancake mixes,breakfast,0
38405,4912,Pure Tapioca Flour,130,14,0,hot cereal pancake mixes,breakfast,0
38406,5223,Fruit & Cream Variety Pack,130,14,0,hot cereal pancake mixes,breakfast,0
38407,5692,Cinnamon & Spice Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38408,5752,"Organic Qi'a Superfood Oatmeal, Cinnamon Pumpkin Seed",130,14,1,hot cereal pancake mixes,breakfast,0
38409,6091,Oatmeal Squares Hint Of Brown Sugar Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38410,6227,Farmer's Market Berry Crumble Protein & Fiber Hot Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38411,6548,"Oat Revolution Steel Cut, Maple & brown Sugar",130,14,0,hot cereal pancake mixes,breakfast,0
38412,6702,Hot Cereal Honey,130,14,0,hot cereal pancake mixes,breakfast,0
38413,6826,Organic Maple Whole Grain Oatmeal,130,14,1,hot cereal pancake mixes,breakfast,0
38414,7458,Buckwheat Pancake & Waffle Whole Grain Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38415,7596,Creamy Oat Bran Hot Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38416,7795,All-Purpose Gluten Free Baking Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38417,7930,Apples & Cinnamon Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38418,8263,Enriched Hominy Quick Grits,130,14,0,hot cereal pancake mixes,breakfast,0
38419,8308,Organic High Fiber Pancake & Waffle Mix,130,14,1,hot cereal pancake mixes,breakfast,0
38420,8322,Organic Instant Oatmeal Maple and Brown Sugar,130,14,1,hot cereal pancake mixes,breakfast,0
38421,8895,Buttermilk & Honey Pancake and Waffle Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38422,8896,Southern Style White Corn Grits,130,14,0,hot cereal pancake mixes,breakfast,0
38423,8952,Multigrain Pancake & Waffle Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38424,8995,"Oatmeal, Instant, Banana Maple with Flax",130,14,0,hot cereal pancake mixes,breakfast,0
38425,9259,Apples & Cinnamon Naturally Flavored Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38426,9451,Flavor Variety Instant Grits,130,14,0,hot cereal pancake mixes,breakfast,0
38427,9917,"Oatmeal, Thick & Rough",130,14,0,hot cereal pancake mixes,breakfast,0
38428,9924,"Irish Instant Oatmeal, Variety Pack",130,14,0,hot cereal pancake mixes,breakfast,0
38429,10161,Instant Oatmeal Apples & Cranberries,130,14,0,hot cereal pancake mixes,breakfast,0
38430,10498,Pancake & Baking Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38431,10546,Organic Quick Cooking Oats,130,14,1,hot cereal pancake mixes,breakfast,0
38432,10612,Gluten Free Pancake and Baking Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38433,10674,Apples & Cinnamon Instant Irish Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38434,10714,Real Medleys Super Grains Maple Pecan Raisin Oatmeal Cup,130,14,0,hot cereal pancake mixes,breakfast,0
38435,10965,Cinnamon & Maple Flapjack On The Go,130,14,0,hot cereal pancake mixes,breakfast,0
38436,10974,Gluten Free Rice & Shine Hot Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38437,11003,Original Recipe Scones Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38438,11262,Extra Thick Whole Grain Rolled Oats,130,14,0,hot cereal pancake mixes,breakfast,0
38439,12074,Quick Enriched White Hominy Grits,130,14,0,hot cereal pancake mixes,breakfast,0
38440,12132,Gluten Free Apple Cinnamon Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38441,12598,Light & Fluffy Buttermilk Complete Pancake Mix Family Size,130,14,0,hot cereal pancake mixes,breakfast,0
38442,12950,Gluten Free Organic Oat Based Cereal,130,14,1,hot cereal pancake mixes,breakfast,0
38443,13079,Gluten Free Oatmeal Classic with Flax & Chia,130,14,0,hot cereal pancake mixes,breakfast,0
38444,13239,Organic Irish-Style Oatmeal High Fiber Cereal,130,14,1,hot cereal pancake mixes,breakfast,0
38445,13248,Cranberry Apple Crunch Protein Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38446,13283,Apples and  Cranberries Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38447,13332,Buttermilk Pancake Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38448,13448,Safari Animals Strawberry Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38449,13584,Quick One Minute Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38450,13650,Maple Nut Hot Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38451,13661,Wheat Free Gluten Free Instant Oatmeal Maple Raisin With Flax,130,14,0,hot cereal pancake mixes,breakfast,0
38452,13755,Instant Oatmeal Maple & Brown Sugar,130,14,0,hot cereal pancake mixes,breakfast,0
38453,14319,Plain Steel Cut Oats,130,14,0,hot cereal pancake mixes,breakfast,0
38454,14930,Protein Oatmeal Maple Pecan Crunch,130,14,0,hot cereal pancake mixes,breakfast,0
38455,15591,Gluten Free Steel Cut Oats,130,14,0,hot cereal pancake mixes,breakfast,0
38456,15608,Hot Strawberry Raspberry Oats,130,14,0,hot cereal pancake mixes,breakfast,0
38457,15946,7 Grain Hot Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38458,16200,Oatmeal Cup Cranberry Pumpkin Seed,130,14,0,hot cereal pancake mixes,breakfast,0
38459,16233,Gluten Free Cranberry Cinnamon Instant Oatmeal with Flax,130,14,0,hot cereal pancake mixes,breakfast,0
38460,16598,Gluten Free Mighty Tasty Hot Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38461,16644,Quick 3-Minute Steel Cut Oats,130,14,0,hot cereal pancake mixes,breakfast,0
38462,16720,Pancake & Waffle Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38463,16795,CoCo Wheats Hot Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38464,16867,Raw Pure & Simple Organic Old Fashioned Oats,130,14,1,hot cereal pancake mixes,breakfast,0
38465,17115,Belgian Waffle Mix,130,14,0,hot cereal pancake mixes,breakfast,0
38466,17182,Instant Gluten Free Blueberries Strawberries & Brown Sugar Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38467,17549,Organic Instant Oatmeal,130,14,1,hot cereal pancake mixes,breakfast,0
38468,17720,Hot Oatmeal Variety Pack,130,14,0,hot cereal pancake mixes,breakfast,0
38469,17750,Organic Gluten Free 6-Grain Ancient Grain Hot Cereal,130,14,1,hot cereal pancake mixes,breakfast,0
38470,17987,Creamy Wheat Hot Cereal,130,14,0,hot cereal pancake mixes,breakfast,0
38471,18983,Gluten Free Pancake Batter,130,14,0,hot cereal pancake mixes,breakfast,0
38472,19526,Steel Cut Apple Pear Pecan Flavor Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38473,19530,Raisins & Spice Instant Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38474,19725,Hemp Plus Instant Hot Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38475,19767,Old Fashioned Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38476,19813,Warm & Crunchy Honey Almond Granola,130,14,0,hot cereal pancake mixes,breakfast,0
38477,19963,Instant Pro Banana Nut Oatmeal,130,14,0,hot cereal pancake mixes,breakfast,0
38478,20218,"Pancake & Waffle Mix, Six Grain Cinnamon",130,14,0,hot cereal pancake mixes,breakfast,0
