user_id,organic,organic_produce
189362,17,8
189363,9,0
189364,1,1
189365,1,0
189366,12,8
189367,102,32
189368,2,2
189369,5,2
189370,11,8
189371,5,1
189372,4,2
189373,47,18
189374,77,26
189375,27,10
189376,66,25
189377,39,23
189378,17,9
189379,0,0
189380,18,11
189381,6,2
189382,6,2
189383,0,0
189384,10,10
189385,7,3
189386,5,2
189387,35,11
189388,21,8
189389,5,3
189390,27,16
189391,2,0
189392,7,4
189393,7,5
189394,0,0
189395,62,17
189396,17,12
189397,0,0
189398,7,4
189399,2,0
189400,3,1
189401,71,31
189402,45,20
189403,8,3
189404,12,8
189405,6,2
189406,18,3
189407,2,1
189408,42,22
189409,11,3
189410,2,1
189411,2,0
189412,34,16
189413,19,12
189414,27,17
189415,7,0
189416,54,17
189417,2,1
189418,7,4
189419,15,9
189420,0,0
189421,68,27
189422,0,0
189423,7,5
189424,3,2
189425,53,31
189426,17,8
189427,21,3
189428,32,13
189429,23,11
189430,52,23
189431,3,2
189432,10,3
189433,30,23
189434,21,12
189435,4,2
189436,25,14
189437,2,1
189438,21,5
189439,13,10
189440,26,12
189441,34,13
189442,96,40
189443,2,2
189444,3,1
189445,52,24
189446,22,16
189447,31,17
189448,37,8
189449,38,12
189450,19,10
189451,25,16
189452,2,2
189453,46,26
189454,1,0
189455,40,17
189456,30,25
189457,39,9
189458,0,0
189459,6,3
189460,11,3
189461,9,7
189462,11,10
189463,27,20
189464,2,1
189465,26,18
189466,16,11
189467,5,4
189468,24,11
189469,2,1
189470,0,0
189471,6,1
189472,7,3
189473,0,0
189474,45,27
189475,12,5
189476,0,0
189477,4,3
189478,3,3
189479,53,28
189480,24,13
189481,11,2
189482,27,17
189483,40,9
189484,13,4
189485,5,3
189486,21,14
189487,7,6
189488,0,0
189489,9,1
189490,38,28
189491,1,0
189492,11,4
189493,10,5
189494,0,0
189495,6,0
189496,3,1
189497,18,10
189498,2,2
189499,21,6
189500,56,26
189501,8,4
189502,19,9
189503,27,15
189504,1,0
189505,4,4
189506,4,0
189507,14,5
189508,0,0
189509,3,1
189510,6,1
189511,6,3
189512,3,2
189513,5,2
189514,23,16
189515,19,7
189516,2,0
189517,57,26
189518,5,1
189519,18,15
189520,17,9
189521,15,2
189522,3,2
189523,57,32
189524,5,4
189525,29,16
189526,1,0
189527,43,13
189528,2,0
189529,2,0
189530,34,13
189531,86,21
189532,26,12
189533,23,14
189534,2,0
189535,4,1
189536,1,0
189537,59,25
189538,6,1
189539,9,3
189540,3,2
189541,8,2
189542,3,2
189543,3,1
189544,4,0
189545,5,4
189546,7,0
189547,12,8
189548,1,1
189549,11,8
189550,8,2
189551,29,13
189552,42,15
189553,27,10
189554,7,4
189555,15,8
189556,23,9
189557,47,30
189558,17,6
189559,89,31
189560,1,1
189561,4,2
189562,17,9
189563,1,0
189564,13,5
189565,8,6
189566,10,5
189567,23,12
189568,15,9
189569,2,1
189570,68,23
189571,24,9
189572,39,16
189573,15,9
189574,32,15
189575,11,9
189576,45,19
189577,15,1
189578,23,9
189579,0,0
189580,2,0
189581,17,12
189582,20,13
189583,5,1
189584,8,5
189585,0,0
189586,17,10
189587,2,0
189588,53,19
189589,16,6
189590,17,10
189591,0,0
189592,0,0
189593,4,3
189594,17,2
189595,52,21
189596,13,3
189597,23,11
189598,35,9
189599,40,21
189600,40,20
189601,0,0
189602,33,16
189603,1,1
189604,3,3
189605,24,14
189606,14,10
189607,18,7
189608,84,39
189609,4,2
189610,16,8
189611,2,1
189612,22,7
189613,0,0
189614,3,2
189615,4,1
189616,7,4
189617,5,4
189618,28,17
189619,22,14
189620,0,0
189621,0,0
189622,1,0
189623,7,4
189624,3,2
189625,22,4
189626,0,0
189627,11,6
189628,3,1
189629,35,18
189630,86,36
189631,9,0
189632,1,1
189633,13,1
189634,17,10
189635,26,14
189636,18,14
189637,4,3
189638,0,0
189639,4,3
189640,11,6
189641,23,7
189642,2,1
189643,25,16
189644,4,2
189645,10,6
189646,6,2
189647,17,5
189648,2,0
189649,14,6
189650,8,5
189651,0,0
189652,0,0
189653,32,4
189654,46,16
189655,5,4
189656,40,25
189657,0,0
189658,1,0
189659,82,44
189660,2,0
189661,9,2
189662,8,3
189663,12,9
189664,1,1
189665,1,0
189666,97,46
189667,26,16
189668,9,5
189669,18,7
189670,11,5
189671,5,5
189672,33,14
189673,1,1
189674,20,9
189675,0,0
189676,5,2
189677,6,4
189678,19,9
189679,5,3
189680,69,42
189681,9,4
189682,83,43
189683,5,5
189684,19,8
189685,81,34
189686,52,17
189687,3,1
189688,42,15
189689,3,3
189690,2,1
189691,43,25
189692,4,1
189693,10,3
189694,15,10
189695,0,0
189696,3,2
189697,15,7
189698,8,3
189699,9,3
189700,13,7
189701,7,4
189702,2,1
189703,2,2
189704,32,12
189705,8,2
189706,3,1
189707,11,5
189708,10,3
189709,26,16
189710,2,2
189711,35,18
189712,0,0
189713,1,1
189714,18,6
189715,0,0
189716,30,13
189717,0,0
189718,17,5
189719,1,0
189720,0,0
189721,5,5
189722,2,1
189723,12,9
189724,36,28
189725,32,11
189726,4,0
189727,2,2
189728,1,0
189729,37,13
189730,9,2
189731,4,2
189732,18,9
189733,1,1
189734,2,0
189735,5,3
189736,27,21
189737,43,9
189738,8,6
189739,45,24
189740,12,5
189741,0,0
189742,16,10
189743,21,12
189744,44,19
189745,3,2
189746,8,3
189747,10,4
189748,15,2
189749,17,6
189750,0,0
189751,1,0
189752,3,1
189753,4,3
189754,12,9
189755,6,2
189756,15,9
189757,44,20
189758,5,4
189759,6,4
189760,44,16
189761,6,1
189762,7,7
189763,40,18
189764,3,1
189765,23,11
189766,0,0
189767,2,1
189768,3,3
189769,0,0
189770,5,2
189771,1,0
189772,30,14
189773,10,1
189774,1,0
189775,1,1
189776,0,0
189777,61,19
189778,1,1
189779,0,0
189780,0,0
189781,21,4
189782,64,35
189783,1,0
189784,27,11
189785,1,0
189786,6,3
189787,2,1
189788,29,4
189789,1,0
189790,8,6
189791,30,10
189792,1,1
189793,18,5
189794,9,7
189795,8,3
189796,2,1
189797,10,7
189798,14,7
189799,8,6
189800,6,4
189801,5,3
189802,22,19
189803,0,0
189804,18,4
189805,41,25
189806,3,1
189807,4,3
189808,12,11
189809,67,31
189810,27,9
189811,2,2
189812,0,0
189813,2,0
189814,1,0
189815,20,14
189816,5,1
189817,6,3
189818,143,63
189819,11,5
189820,12,5
189821,2,0
189822,0,0
189823,53,25
189824,17,4
189825,24,9
189826,21,7
189827,1,0
189828,14,4
189829,34,28
189830,5,3
189831,4,1
189832,39,17
189833,2,2
189834,53,22
189835,0,0
189836,60,24
189837,3,1
189838,9,3
189839,7,6
189840,42,26
189841,14,4
189842,50,30
189843,11,3
189844,55,15
189845,35,19
189846,4,1
189847,69,29
189848,21,12
189849,22,11
189850,2,2
189851,21,13
189852,7,4
189853,6,5
189854,35,13
189855,9,4
189856,1,1
189857,3,1
189858,30,3
189859,0,0
189860,30,5
189861,32,14
189862,10,5
189863,34,12
189864,21,14
189865,19,11
189866,4,3
189867,24,12
189868,2,0
189869,8,0
189870,62,9
189871,16,8
189872,4,3
189873,16,14
189874,0,0
189875,60,24
189876,13,9
189877,0,0
189878,25,9
189879,0,0
189880,1,0
189881,1,1
189882,8,5
189883,5,2
189884,22,7
189885,16,9
189886,12,3
189887,41,23
189888,15,7
189889,23,5
189890,1,0
189891,14,8
189892,3,2
189893,4,1
189894,21,13
189895,89,32
189896,3,2
189897,14,8
189898,47,30
189899,24,9
189900,26,13
189901,4,3
189902,12,7
189903,16,4
189904,5,0
189905,33,19
189906,10,3
189907,7,5
189908,12,4
189909,125,63
189910,1,1
189911,39,18
189912,19,11
189913,14,8
189914,0,0
189915,12,8
189916,9,4
189917,3,2
189918,3,0
189919,2,1
189920,5,3
189921,10,2
189922,8,6
189923,28,16
189924,3,1
189925,18,11
189926,2,2
189927,9,5
189928,17,11
189929,25,10
189930,2,0
189931,5,2
189932,4,2
189933,1,1
189934,120,60
189935,17,12
189936,0,0
189937,34,22
189938,19,5
189939,3,1
189940,9,6
189941,48,11
189942,24,14
189943,8,6
189944,58,21
189945,1,1
189946,11,4
189947,118,54
189948,22,13
189949,0,0
189950,9,4
189951,69,32
189952,50,25
189953,3,3
189954,60,25
189955,19,11
189956,29,9
189957,11,5
189958,55,34
189959,4,0
189960,27,9
189961,26,13
189962,11,3
189963,3,2
189964,1,1
189965,0,0
189966,38,18
189967,2,2
189968,0,0
189969,32,16
189970,2,1
189971,23,7
189972,28,7
189973,15,6
189974,3,1
189975,30,27
189976,3,0
189977,4,2
189978,4,2
189979,16,4
189980,0,0
189981,3,1
189982,27,9
189983,11,6
189984,11,8
189985,17,8
189986,3,3
189987,5,0
189988,2,2
189989,3,3
189990,2,2
189991,17,11
189992,19,11
189993,111,44
189994,0,0
189995,40,16
189996,5,4
189997,28,15
189998,8,4
189999,8,5
190000,16,8
190001,39,19
190002,50,13
190003,0,0
190004,7,4
190005,27,9
190006,0,0
190007,4,2
190008,33,13
190009,43,17
190010,1,1
190011,24,9
190012,131,55
190013,2,0
190014,29,13
190015,32,21
190016,10,6
190017,4,2
190018,40,15
190019,34,21
190020,1,0
190021,1,1
190022,11,8
190023,14,7
190024,51,32
190025,22,7
190026,4,2
190027,6,2
190028,42,7
190029,31,17
190030,47,24
190031,9,2
190032,66,31
190033,3,0
190034,5,2
190035,2,1
190036,38,19
190037,41,16
190038,6,2
190039,7,3
190040,13,7
190041,37,20
190042,7,3
190043,8,6
190044,15,10
190045,52,28
190046,3,1
190047,0,0
190048,17,6
190049,47,17
190050,15,7
190051,62,33
190052,29,18
190053,14,5
190054,7,3
190055,26,8
190056,4,1
190057,1,1
190058,51,21
190059,0,0
190060,14,6
190061,7,0
190062,1,1
190063,5,3
190064,24,16
190065,114,45
190066,16,5
190067,5,4
190068,0,0
190069,45,16
190070,42,12
190071,3,2
190072,10,8
190073,0,0
190074,15,2
190075,85,59
190076,0,0
190077,5,4
190078,4,3
190079,12,8
190080,12,7
190081,28,24
190082,2,2
190083,21,10
190084,27,13
190085,0,0
190086,2,1
190087,7,4
190088,2,1
190089,45,18
190090,36,19
190091,21,7
190092,0,0
190093,26,11
190094,9,6
190095,0,0
190096,0,0
190097,77,42
190098,24,14
190099,10,6
190100,1,0
190101,7,4
190102,8,6
190103,57,34
190104,6,3
190105,2,2
190106,44,19
190107,25,10
190108,21,17
190109,5,1
190110,12,4
190111,9,5
190112,96,35
190113,18,4
190114,13,3
190115,61,33
190116,8,4
190117,3,1
190118,23,16
190119,25,11
190120,5,4
190121,43,19
190122,5,5
190123,45,22
190124,43,10
190125,48,16
190126,69,31
190127,0,0
190128,1,0
190129,19,15
190130,1,1
190131,4,4
190132,34,18
190133,10,3
190134,0,0
190135,24,16
190136,7,3
190137,14,4
190138,12,9
190139,27,11
190140,18,15
190141,6,1
190142,17,13
190143,38,14
190144,6,0
190145,42,11
190146,3,1
190147,53,27
190148,3,2
190149,10,6
190150,2,1
190151,2,1
190152,2,0
190153,37,16
190154,6,2
190155,19,16
190156,3,2
190157,0,0
190158,60,37
190159,8,5
190160,36,18
190161,66,31
190162,62,19
190163,5,1
190164,8,3
190165,20,9
190166,17,4
190167,27,13
190168,9,0
190169,0,0
190170,19,12
190171,5,2
190172,26,14
190173,6,6
190174,0,0
190175,9,4
190176,7,4
190177,0,0
190178,11,9
190179,25,3
190180,19,6
190181,23,13
190182,13,9
190183,6,1
190184,6,3
190185,17,6
190186,23,5
190187,1,0
190188,5,1
190189,3,3
190190,23,14
190191,1,0
190192,5,4
190193,12,8
190194,11,5
190195,35,15
190196,33,14
190197,18,12
190198,1,1
190199,7,1
190200,31,4
190201,33,15
190202,2,2
190203,74,33
190204,12,6
190205,44,15
190206,8,1
190207,10,1
190208,5,1
190209,27,17
190210,3,3
190211,69,29
190212,62,25
190213,5,5
190214,17,8
190215,24,13
190216,2,0
190217,0,0
190218,27,12
190219,91,35
190220,23,7
190221,14,5
190222,59,14
190223,11,3
190224,0,0
190225,0,0
190226,2,1
190227,47,19
190228,5,4
190229,13,10
190230,28,16
190231,7,2
190232,10,5
190233,15,2
190234,24,14
190235,49,21
190236,1,1
190237,10,5
190238,14,6
190239,15,7
190240,19,14
190241,26,12
190242,19,11
190243,97,36
190244,8,5
190245,32,16
190246,0,0
190247,93,46
190248,8,5
190249,1,0
190250,26,8
190251,0,0
190252,35,17
190253,16,8
190254,0,0
190255,4,2
190256,1,1
190257,8,4
190258,3,3
190259,86,42
190260,35,23
190261,2,1
190262,11,8
190263,13,3
190264,0,0
190265,40,17
190266,4,3
190267,193,64
190268,39,19
190269,38,18
190270,3,1
190271,9,3
190272,0,0
190273,12,8
190274,13,5
190275,17,8
190276,1,1
190277,0,0
190278,48,32
190279,29,6
190280,9,6
190281,1,0
190282,66,28
190283,5,2
190284,8,4
190285,11,2
190286,8,2
190287,37,18
190288,3,3
190289,106,48
190290,14,6
190291,34,23
190292,8,4
190293,23,10
190294,5,3
190295,29,14
190296,12,7
190297,23,13
190298,2,0
190299,3,2
190300,0,0
190301,42,22
190302,25,12
190303,0,0
190304,85,20
190305,0,0
190306,1,1
190307,6,2
190308,5,2
190309,1,0
190310,16,11
190311,3,2
190312,18,10
190313,38,20
190314,2,1
190315,8,5
190316,3,1
190317,5,4
190318,25,10
190319,75,29
190320,3,2
190321,37,18
190322,49,27
190323,8,5
190324,0,0
190325,5,5
190326,8,0
190327,37,15
190328,27,6
190329,45,20
190330,17,8
190331,28,14
190332,0,0
190333,5,3
190334,4,1
190335,9,4
190336,31,18
190337,1,0
190338,27,10
190339,3,2
190340,1,0
190341,1,0
190342,32,17
190343,2,2
190344,51,15
190345,7,6
190346,0,0
190347,0,0
190348,0,0
190349,36,16
190350,4,0
190351,8,5
190352,7,3
190353,12,8
190354,13,4
190355,1,1
190356,102,51
190357,12,7
190358,0,0
190359,31,12
190360,8,6
190361,69,35
190362,34,20
190363,41,8
190364,8,4
190365,5,0
190366,32,21
190367,0,0
190368,90,38
190369,9,6
190370,4,2
190371,0,0
190372,0,0
190373,0,0
190374,33,13
190375,3,1
190376,23,16
190377,22,9
190378,19,11
190379,1,1
190380,24,12
190381,0,0
190382,0,0
190383,81,35
190384,0,0
190385,1,0
190386,1,0
190387,2,0
190388,3,3
190389,80,25
190390,13,8
190391,0,0
190392,7,2
190393,38,15
190394,10,1
190395,13,4
190396,1,0
190397,2,0
190398,10,3
190399,42,23
190400,5,3
190401,32,15
190402,23,13
190403,14,5
190404,61,14
190405,24,8
190406,2,0
190407,33,15
190408,4,1
190409,49,17
190410,39,18
190411,1,0
190412,6,1
190413,28,9
190414,4,2
190415,1,0
190416,49,18
190417,3,2
190418,4,3
190419,86,26
190420,1,1
190421,60,21
190422,6,3
190423,9,6
190424,6,5
190425,17,9
190426,18,10
190427,9,5
190428,23,22
190429,6,5
190430,6,4
190431,51,30
190432,1,1
190433,32,14
190434,8,2
190435,32,10
190436,11,6
190437,31,17
190438,6,0
190439,13,5
190440,110,50
190441,0,0
190442,112,40
190443,26,12
190444,45,20
190445,25,12
190446,16,8
190447,28,11
190448,8,4
190449,0,0
190450,14,5
190451,2,1
190452,3,1
190453,58,23
190454,1,0
190455,0,0
190456,64,26
190457,2,1
190458,8,6
190459,15,7
190460,10,6
190461,15,7
190462,0,0
190463,63,10
190464,1,1
190465,13,10
190466,0,0
190467,56,27
190468,1,0
190469,25,10
190470,8,4
190471,26,13
190472,5,1
190473,3,2
190474,51,8
190475,2,1
190476,29,16
190477,7,5
190478,3,3
190479,27,12
190480,0,0
190481,6,3
190482,10,4
190483,3,3
190484,64,41
190485,7,0
190486,4,1
190487,84,39
190488,4,2
190489,1,0
190490,13,7
190491,30,19
190492,37,22
190493,14,8
190494,11,4
190495,9,5
190496,1,0
190497,68,27
190498,1,0
190499,36,11
190500,7,6
190501,22,12
190502,8,4
190503,7,4
190504,1,1
190505,19,8
190506,2,1
190507,2,2
190508,14,4
190509,15,10
190510,1,1
190511,9,2
190512,21,5
190513,40,26
190514,26,14
190515,15,4
190516,25,14
190517,36,26
190518,66,19
190519,12,12
190520,4,2
190521,29,21
190522,4,2
190523,14,4
190524,2,1
190525,2,0
190526,5,2
190527,1,1
190528,7,7
190529,3,1
190530,10,2
190531,1,0
190532,7,5
190533,5,2
190534,16,3
190535,3,2
190536,29,13
190537,34,16
190538,5,2
190539,5,1
190540,33,15
190541,29,15
190542,104,40
190543,2,0
190544,24,12
190545,6,0
190546,60,15
190547,40,18
190548,50,20
190549,12,6
190550,29,11
190551,6,4
190552,17,4
190553,41,18
190554,16,8
190555,13,6
190556,15,8
190557,5,4
190558,6,5
190559,48,23
190560,8,3
190561,79,27
190562,4,3
190563,9,5
190564,42,28
190565,6,4
190566,29,16
190567,12,6
190568,0,0
190569,41,25
190570,8,7
190571,13,8
190572,8,2
190573,7,3
190574,21,4
190575,4,2
190576,35,11
190577,17,10
190578,8,4
190579,5,3
190580,43,16
190581,1,0
190582,1,1
190583,5,3
190584,13,5
190585,0,0
190586,0,0
190587,21,14
190588,7,3
190589,0,0
190590,4,2
190591,8,2
190592,6,1
190593,8,3
190594,0,0
190595,1,0
190596,1,0
190597,8,6
190598,4,3
190599,28,12
190600,7,5
190601,27,10
190602,3,1
190603,37,15
190604,2,0
190605,9,4
190606,3,1
190607,20,5
190608,11,6
190609,128,75
190610,1,1
190611,8,2
190612,9,3
190613,10,6
190614,9,4
190615,63,20
190616,12,4
190617,0,0
190618,15,1
190619,37,15
190620,7,1
190621,6,1
190622,28,19
190623,60,25
190624,11,8
190625,2,1
190626,10,4
190627,2,1
190628,76,16
190629,1,0
190630,0,0
190631,3,2
190632,7,3
190633,5,3
190634,18,11
190635,25,9
190636,0,0
190637,0,0
190638,12,5
190639,3,2
190640,6,3
190641,2,2
190642,3,2
190643,5,4
190644,10,4
190645,1,0
190646,20,9
190647,2,1
190648,58,36
190649,0,0
190650,24,12
190651,30,14
190652,16,8
190653,30,15
190654,8,6
190655,24,16
190656,8,5
190657,5,2
190658,1,0
190659,4,1
190660,28,9
190661,0,0
190662,4,2
190663,2,0
190664,4,1
190665,16,4
190666,53,20
190667,28,10
190668,30,12
190669,2,1
190670,0,0
190671,1,1
190672,5,2
190673,6,4
190674,19,7
190675,1,1
190676,80,28
190677,5,1
190678,7,2
190679,41,20
190680,5,4
190681,0,0
190682,32,20
190683,4,2
190684,0,0
190685,20,6
190686,0,0
190687,13,7
190688,7,6
190689,3,2
190690,17,6
190691,9,6
190692,0,0
190693,115,29
190694,25,11
190695,10,8
190696,31,14
190697,15,5
190698,11,8
190699,5,4
190700,9,6
190701,5,1
190702,7,3
190703,14,7
190704,3,2
190705,28,12
190706,1,0
190707,6,4
190708,4,3
190709,16,6
190710,3,1
190711,6,1
190712,22,13
190713,16,9
190714,32,8
190715,1,0
190716,3,2
190717,6,0
190718,60,29
190719,94,27
190720,24,19
190721,15,10
190722,14,4
190723,9,7
190724,26,11
190725,5,4
190726,3,3
190727,33,21
190728,23,9
190729,49,20
190730,0,0
190731,69,31
190732,2,1
190733,72,29
190734,8,2
190735,1,0
190736,193,54
190737,0,0
190738,31,19
190739,22,13
190740,14,6
190741,2,0
190742,6,3
190743,2,1
190744,60,15
190745,3,2
190746,28,17
190747,9,2
190748,0,0
190749,37,17
190750,5,0
190751,24,8
190752,12,6
190753,0,0
190754,47,32
190755,1,0
190756,7,1
190757,1,1
190758,4,1
190759,3,2
190760,50,24
190761,21,10
190762,36,13
190763,6,3
190764,21,12
190765,3,1
190766,4,2
190767,32,7
190768,17,6
190769,7,3
190770,6,2
190771,2,2
190772,2,1
190773,23,12
190774,18,12
190775,48,21
190776,2,1
190777,73,43
190778,9,4
190779,4,2
190780,4,1
190781,32,18
190782,87,51
190783,9,4
190784,10,1
190785,9,3
190786,20,10
190787,19,14
190788,24,13
190789,5,5
190790,2,1
190791,26,8
190792,0,0
190793,10,0
190794,39,24
190795,14,8
190796,3,1
190797,81,35
190798,10,5
190799,7,4
190800,27,10
190801,112,48
190802,1,1
190803,0,0
190804,1,0
190805,44,29
190806,34,18
190807,29,17
190808,2,1
190809,9,6
190810,3,1
190811,3,1
190812,0,0
190813,9,4
190814,24,13
190815,8,4
190816,31,18
190817,11,3
190818,32,13
190819,8,4
190820,22,7
190821,7,3
190822,0,0
190823,5,2
190824,3,0
190825,16,12
190826,25,14
190827,21,10
190828,1,0
190829,0,0
190830,2,0
190831,11,6
190832,1,1
190833,21,8
190834,2,0
190835,21,12
190836,6,3
190837,9,4
190838,7,3
190839,4,4
190840,16,9
190841,2,0
190842,2,2
190843,17,11
190844,13,6
190845,9,3
190846,0,0
190847,128,52
190848,3,0
190849,15,8
190850,14,4
190851,11,3
190852,18,9
190853,11,1
190854,59,21
190855,22,7
190856,5,1
190857,0,0
190858,8,5
190859,11,3
190860,5,2
190861,59,11
190862,16,4
190863,11,7
190864,4,1
190865,8,7
190866,13,9
190867,48,21
190868,0,0
190869,1,1
190870,37,22
190871,10,1
190872,0,0
190873,13,5
190874,38,13
190875,3,1
190876,0,0
190877,15,11
190878,36,15
190879,0,0
190880,12,5
190881,44,16
190882,1,1
190883,16,2
190884,66,37
190885,3,2
190886,39,17
190887,153,65
190888,3,1
190889,9,9
190890,1,1
190891,10,5
190892,4,3
190893,25,17
190894,35,18
190895,16,9
190896,2,2
190897,7,3
190898,31,17
190899,2,1
190900,1,0
190901,21,10
190902,3,0
190903,4,4
190904,30,16
190905,43,8
190906,19,8
190907,4,1
190908,0,0
190909,5,2
190910,3,3
190911,1,0
190912,21,6
190913,5,0
190914,10,8
190915,1,1
190916,2,1
190917,25,11
190918,8,1
190919,27,15
190920,42,29
190921,6,4
190922,0,0
190923,20,6
190924,36,20
190925,2,0
190926,14,7
190927,4,1
190928,7,3
190929,5,4
190930,73,31
190931,93,40
190932,2,0
190933,3,1
190934,18,10
190935,46,21
190936,6,4
190937,8,5
190938,1,1
190939,1,0
190940,0,0
190941,0,0
190942,6,3
190943,20,8
190944,28,15
190945,10,5
190946,25,13
190947,5,1
190948,20,8
190949,0,0
190950,38,15
190951,0,0
190952,34,11
190953,11,0
190954,3,1
190955,5,2
190956,6,3
190957,2,1
190958,67,27
190959,12,7
190960,26,12
190961,7,4
190962,22,18
190963,47,18
190964,114,47
190965,60,29
190966,0,0
190967,1,0
190968,5,4
190969,7,2
190970,26,12
190971,24,15
190972,1,0
190973,12,5
190974,2,2
190975,11,6
190976,1,0
190977,0,0
190978,5,1
190979,0,0
190980,26,4
190981,0,0
190982,9,5
190983,109,46
190984,19,8
190985,3,3
190986,11,7
190987,7,4
190988,74,24
190989,4,2
190990,34,15
190991,11,4
190992,93,51
190993,5,3
190994,14,9
190995,17,9
190996,21,7
190997,8,3
190998,30,17
190999,3,0
191000,5,3
191001,0,0
191002,2,0
191003,1,1
191004,2,0
191005,17,5
191006,3,2
191007,22,10
191008,0,0
191009,4,2
191010,6,2
191011,21,8
191012,76,38
191013,1,0
191014,16,6
191015,2,1
191016,4,2
191017,4,4
191018,12,5
191019,0,0
191020,7,3
191021,32,22
191022,3,1
191023,14,3
191024,6,2
191025,8,6
191026,29,9
191027,31,15
191028,6,3
191029,15,9
191030,9,7
191031,3,3
191032,19,9
191033,6,2
191034,29,6
191035,7,4
191036,3,1
191037,18,9
191038,76,37
191039,57,32
191040,27,7
191041,5,1
191042,7,3
191043,0,0
191044,5,2
191045,34,5
191046,0,0
191047,4,2
191048,68,34
191049,10,5
191050,2,0
191051,15,6
191052,38,16
191053,39,11
191054,113,47
191055,1,1
191056,0,0
191057,3,0
191058,39,10
191059,21,10
191060,25,17
191061,21,10
191062,25,12
191063,60,12
191064,80,33
191065,3,2
191066,25,9
191067,2,0
191068,20,7
191069,1,0
191070,0,0
191071,7,7
191072,5,3
191073,7,4
191074,48,29
191075,22,11
191076,12,6
191077,15,8
191078,13,4
191079,2,0
191080,61,24
191081,32,16
191082,14,8
191083,5,3
191084,4,3
191085,28,10
191086,0,0
191087,29,17
191088,35,20
191089,8,1
191090,3,0
191091,0,0
191092,6,1
191093,2,1
191094,27,18
191095,78,29
191096,0,0
191097,22,8
191098,0,0
191099,5,1
191100,3,2
191101,4,2
191102,94,42
191103,1,0
191104,29,5
191105,23,13
191106,72,35
191107,13,9
191108,15,8
191109,1,0
191110,49,26
191111,28,15
191112,22,15
191113,6,5
191114,16,4
191115,21,13
191116,5,5
191117,6,4
191118,7,6
191119,2,0
191120,45,17
191121,5,4
191122,36,16
191123,3,0
191124,13,5
191125,18,9
191126,2,0
191127,0,0
191128,1,1
191129,12,4
191130,12,4
191131,16,3
191132,72,33
191133,14,8
191134,6,3
191135,7,0
191136,28,11
191137,21,14
191138,9,3
191139,42,30
191140,20,14
191141,4,3
191142,57,17
191143,6,5
191144,25,10
191145,10,5
191146,9,3
191147,2,0
191148,5,3
191149,10,6
191150,25,11
191151,40,22
191152,16,4
191153,3,1
191154,11,4
191155,9,5
191156,11,5
191157,0,0
191158,19,9
191159,4,0
191160,50,18
191161,18,5
191162,0,0
191163,29,17
191164,29,14
191165,0,0
191166,1,0
191167,0,0
191168,2,2
191169,18,8
191170,6,2
191171,56,30
191172,108,48
191173,14,6
191174,36,11
191175,7,5
191176,2,0
191177,8,1
191178,7,5
191179,88,41
191180,22,14
191181,16,9
191182,16,5
191183,1,0
191184,2,2
191185,35,17
191186,2,2
191187,11,6
191188,37,23
191189,10,8
191190,19,12
191191,85,47
191192,1,1
191193,48,17
191194,23,8
191195,29,15
191196,12,2
191197,1,0
191198,20,11
191199,138,63
191200,20,9
191201,4,1
191202,9,4
191203,45,31
191204,12,4
191205,4,4
191206,18,11
191207,2,0
191208,3,2
191209,0,0
191210,17,3
191211,40,18
191212,0,0
191213,4,4
191214,13,6
191215,21,11
191216,45,20
191217,0,0
191218,4,1
191219,5,3
191220,5,5
191221,1,0
191222,12,4
191223,2,2
191224,23,6
191225,2,0
191226,17,4
191227,16,5
191228,2,2
191229,4,0
191230,13,0
191231,0,0
191232,0,0
191233,6,0
191234,0,0
191235,6,2
191236,4,1
191237,22,15
191238,9,5
191239,7,0
191240,1,1
191241,9,3
191242,57,29
191243,7,3
191244,0,0
191245,21,11
191246,13,1
191247,0,0
191248,8,3
191249,4,3
191250,158,51
191251,3,3
191252,1,0
191253,3,1
191254,4,2
191255,34,19
191256,48,23
191257,24,13
191258,9,5
191259,12,2
191260,1,0
191261,6,6
191262,9,4
191263,29,11
191264,0,0
191265,3,0
191266,1,0
191267,1,0
191268,3,2
191269,15,7
191270,3,1
191271,6,3
191272,5,1
191273,11,0
191274,7,5
191275,8,3
191276,14,9
191277,59,32
191278,31,21
191279,0,0
191280,21,3
191281,5,3
191282,0,0
191283,6,3
191284,0,0
191285,3,3
191286,1,1
191287,20,11
191288,30,16
191289,6,2
191290,37,14
191291,2,2
191292,74,26
191293,7,3
191294,1,0
191295,20,6
191296,3,0
191297,8,4
191298,4,3
191299,7,5
191300,6,5
191301,55,9
191302,30,17
191303,10,4
191304,0,0
191305,1,1
191306,11,3
191307,10,1
191308,27,12
191309,5,1
191310,1,1
191311,22,11
191312,3,0
191313,1,1
191314,5,2
191315,11,6
191316,0,0
191317,9,2
191318,27,16
191319,25,7
191320,3,2
191321,2,2
191322,0,0
191323,31,13
191324,12,5
191325,29,12
191326,33,4
191327,0,0
191328,0,0
191329,6,5
191330,23,13
191331,15,4
191332,10,5
191333,41,25
191334,127,46
191335,11,4
191336,5,2
191337,37,15
191338,46,24
191339,22,13
191340,2,2
191341,44,24
191342,3,3
191343,30,10
191344,66,29
191345,6,1
191346,34,16
191347,12,6
191348,18,9
191349,1,0
191350,0,0
191351,41,10
191352,4,4
191353,6,0
191354,27,11
191355,35,13
191356,4,3
191357,1,0
191358,25,13
191359,17,16
